set_number,set_name,year_released,image_url,theme_name
5003241,EV3 Robot Educator Special Elements,2014,https://cdn.rebrickable.com/media/sets/5003241-1.jpg,Technic
5003242,EV3 Technic Special Elements,2014,https://cdn.rebrickable.com/media/sets/5003242-1.jpg,Technic
5003243,EV3 Technic Axles Connectors,2014,https://cdn.rebrickable.com/media/sets/5003243-1.jpg,Technic
5003244,EV3 Tire Parts Pack,2014,https://cdn.rebrickable.com/media/sets/5003244-1.jpg,Technic
5003245,EV3 Technic Ball Pivots,2014,https://cdn.rebrickable.com/media/sets/5003245-1.jpg,Technic
5004092,Pneumatics,2014,https://cdn.rebrickable.com/media/sets/5004092-1.jpg,Technic
970010,Hubs Gray (Pack of 50),2002,https://cdn.rebrickable.com/media/sets/970010-1.jpg,Technic
970017,14-Tooth Beveled Gears (Pack of 100),2002,https://cdn.rebrickable.com/media/sets/970017-1.jpg,Technic
970018,Gray Pulley Wheel (Pack of 50),2008,https://cdn.rebrickable.com/media/sets/970018-1.jpg,Technic
970028,Shock Absorber (Pack of 10),2002,https://cdn.rebrickable.com/media/sets/970028-1.jpg,Technic
970030,Lift Arm (Pack of 50),2002,https://cdn.rebrickable.com/media/sets/970030-1.jpg,Technic
970039,Lever Arm (Pack of 50),2002,https://cdn.rebrickable.com/media/sets/970039-1.jpg,Technic
970041,128 MM Connecting Leads (Pack of 3),2002,https://cdn.rebrickable.com/media/sets/970041-1.jpg,Technic
970042,Piston Rod (Pack of 75),2002,https://cdn.rebrickable.com/media/sets/970042-1.jpg,Technic
970043,Small Half Beam (Pack of 100),2002,https://cdn.rebrickable.com/media/sets/970043-1.jpg,Technic
970110,Pneumatic T-Pieces (Pack of 25),2002,https://cdn.rebrickable.com/media/sets/970110-1.jpg,Technic
970115,1280 mm Connecting Leads (Pack of 3),2002,https://cdn.rebrickable.com/media/sets/970115-1.jpg,Technic
970116,12 Tooth Double Bevel Gears (Pack of 25),2002,https://cdn.rebrickable.com/media/sets/970116-1.jpg,Technic
970117,Pneumatic Hand Pump (Pack of 2),2002,https://cdn.rebrickable.com/media/sets/970117-1.jpg,Technic
970118,Pneumatic Cylinder (Set of 2 small),2002,https://cdn.rebrickable.com/media/sets/970118-1.jpg,Technic
970119,Pneumatic Tubing Service Pack,2002,https://cdn.rebrickable.com/media/sets/970119-1.jpg,Technic
970601,Small Pulleys (Pack of 100),2002,https://cdn.rebrickable.com/media/sets/970601-1.jpg,Technic
970602,Bushings (Pack of 100),2002,https://cdn.rebrickable.com/media/sets/970602-1.jpg,Technic
970603,Connector Pegs (Pack of 100),2002,https://cdn.rebrickable.com/media/sets/970603-1.jpg,Technic
970604,Friction Connector Pegs (Pack of 100),2002,https://cdn.rebrickable.com/media/sets/970604-1.jpg,Technic
970605,Long Black Connector Pegs (Pack of 100),2002,https://cdn.rebrickable.com/media/sets/970605-1.jpg,Technic
970606,Connector Pegs with Axles (Pack of 100),2002,https://cdn.rebrickable.com/media/sets/970606-1.jpg,Technic
970607,Connector Pegs with Knobs (Pack of 100),2002,https://cdn.rebrickable.com/media/sets/970607-1.jpg,Technic
970608,Connector Pegs (Pack of 100),2002,https://cdn.rebrickable.com/media/sets/970608-1.jpg,Technic
970609,2-Stud Axles with Grooves (Pack of 100),2002,https://cdn.rebrickable.com/media/sets/970609-1.jpg,Technic
970610,3-Stud Axles (Pack of 100),2002,https://cdn.rebrickable.com/media/sets/970610-1.jpg,Technic
970611,Cross Axles with Knobs (Pack of 100),2002,https://cdn.rebrickable.com/media/sets/970611-1.jpg,Technic
970612,4-Stud Axles (Pack of 50),2002,https://cdn.rebrickable.com/media/sets/970612-1.jpg,Technic
970613,5-Stud Axles (Pack of 50),2002,https://cdn.rebrickable.com/media/sets/970613-1.jpg,Technic
970614,6-Stud Axles (Pack of 50),2002,https://cdn.rebrickable.com/media/sets/970614-1.jpg,Technic
970615,8-Stud Axles (Pack of 50),2002,https://cdn.rebrickable.com/media/sets/970615-1.jpg,Technic
970616,10-Stud Axles (Pack of 50),2002,https://cdn.rebrickable.com/media/sets/970616-1.jpg,Technic
970617,12-Stud Axles (Pack of 50),2002,https://cdn.rebrickable.com/media/sets/970617-1.jpg,Technic
970618,Axle Extenders (Pack of 50)  {Axle Joiners},2002,https://cdn.rebrickable.com/media/sets/970618-1.jpg,Technic
970619,Catches {Technic Pole Reverser Handles},2002,https://cdn.rebrickable.com/media/sets/970619-1.jpg,Technic
970620,8 Tooth Gears (Pack of 100) 'Spur' Gears,2002,https://cdn.rebrickable.com/media/sets/970620-1.jpg,Technic
970621,12 Tooth Bevel Gears (Pack of 50),2002,https://cdn.rebrickable.com/media/sets/970621-1.jpg,Technic
970622,16 Tooth Gears (Pack of 50),2002,https://cdn.rebrickable.com/media/sets/970622-1.jpg,Technic
970623,20 Tooth Double Bevel Gears (Pack of 25),2002,https://cdn.rebrickable.com/media/sets/970623-1.jpg,Technic
970624,24-Tooth Crown Gears,2003,https://cdn.rebrickable.com/media/sets/970624-1.jpg,Technic
970625,24 Tooth Gears (Pack of 50),2002,https://cdn.rebrickable.com/media/sets/970625-1.jpg,Technic
970626,Technic Clutches,2003,https://cdn.rebrickable.com/media/sets/970626-1.jpg,Technic
970627,40 Tooth Gears (Pack of 25),2002,https://cdn.rebrickable.com/media/sets/970627-1.jpg,Technic
970628,Cross Blocks (Pack of 50),2002,https://cdn.rebrickable.com/media/sets/970628-1.jpg,Technic
970629,Catches with Cross Holes (Pack of 50),2002,https://cdn.rebrickable.com/media/sets/970629-1.jpg,Technic
970630,Pulleys (For micromotor pack of 10),2002,https://cdn.rebrickable.com/media/sets/970630-1.jpg,Technic
970631,Bricks with Cross (axle) Holes (Pack of 50),2002,https://cdn.rebrickable.com/media/sets/970631-1.jpg,Technic
970632,1 x 2 Beams,2002,https://cdn.rebrickable.com/media/sets/970632-1.jpg,Technic
970633,1 x 4 Beams,2002,https://cdn.rebrickable.com/media/sets/970633-1.jpg,Technic
970634,1 x 6 Beams,2002,https://cdn.rebrickable.com/media/sets/970634-1.jpg,Technic
970635,1 x 8 Beams,2002,https://cdn.rebrickable.com/media/sets/970635-1.jpg,Technic
970636,1 x 10 Beams,2002,https://cdn.rebrickable.com/media/sets/970636-1.jpg,Technic
970637,1 x 12 Beams,2002,https://cdn.rebrickable.com/media/sets/970637-1.jpg,Technic
970638,1 x 16 Beams,2002,https://cdn.rebrickable.com/media/sets/970638-1.jpg,Technic
970640,Tacho Wheels (Pack of 20),2002,https://cdn.rebrickable.com/media/sets/970640-1.jpg,Technic
970641,Gear Casings (Pack of 10 contained 20 prior to 2005 Dacta catalog),2002,https://cdn.rebrickable.com/media/sets/970641-1.jpg,Technic
970643,Bobbins {Technic Reels},2002,https://cdn.rebrickable.com/media/sets/970643-1.jpg,Technic
970645,Chain Links,2003,https://cdn.rebrickable.com/media/sets/970645-1.jpg,Technic
970646,Gear Blocks (Pack of 5),2002,https://cdn.rebrickable.com/media/sets/970646-1.jpg,Technic
970654,9-Volt Connecting Leads (One each of 128mm 256 mm 1280 mm),2002,https://cdn.rebrickable.com/media/sets/970654-1.jpg,Technic
970658,Air Storage Tanks,2002,https://cdn.rebrickable.com/media/sets/970658-1.jpg,Technic
970659,Pneumatic Parts,2002,https://cdn.rebrickable.com/media/sets/970659-1.jpg,Technic
970660,O-Ring and Pulley Wheels,2002,https://cdn.rebrickable.com/media/sets/970660-1.jpg,Technic
970662,Steering Wheels (Pack of 25),2002,https://cdn.rebrickable.com/media/sets/970662-1.jpg,Technic
970663,Pneumatic Switch (Pack of 5),2002,https://cdn.rebrickable.com/media/sets/970663-1.jpg,Technic
970665,Universal Joints (Pack of 10),2002,https://cdn.rebrickable.com/media/sets/970665-1.jpg,Technic
9776,Pneumatic Circuit,1999,https://cdn.rebrickable.com/media/sets/9776-1.jpg,Technic
9820,Geared Turntable,1989,https://cdn.rebrickable.com/media/sets/9820-1.jpg,Technic
9822,Beams (Red),1994,https://cdn.rebrickable.com/media/sets/9822-1.jpg,Technic
9823,Beams (Blue),1994,https://cdn.rebrickable.com/media/sets/9823-1.jpg,Technic
9824,Beams (Yellow),1994,https://cdn.rebrickable.com/media/sets/9824-1.jpg,Technic
9825,Pneumatic Elements,1994,https://cdn.rebrickable.com/media/sets/9825-1.jpg,Technic
9826,Pneumatic Tubing,1994,https://cdn.rebrickable.com/media/sets/9826-1.jpg,Technic
9831,Battery Box with Switch - 9v,1995,https://cdn.rebrickable.com/media/sets/9831-1.jpg,Technic
9849,9V Micromotor,1995,https://cdn.rebrickable.com/media/sets/9849-1.jpg,Technic
9851,Assortment of Connectors,1992,https://cdn.rebrickable.com/media/sets/9851-1.jpg,Technic
9852,Chain Link Pack,1992,https://cdn.rebrickable.com/media/sets/9852-1.jpg,Technic
9853,Assortment of Gears,1992,https://cdn.rebrickable.com/media/sets/9853-1.jpg,Technic
9854,Worm Gear Pack,1992,https://cdn.rebrickable.com/media/sets/9854-1.jpg,Technic
9855,Assortment of Tires/Wheels,1992,https://cdn.rebrickable.com/media/sets/9855-1.jpg,Technic
9856,Assortment of Cross Axles,1992,https://cdn.rebrickable.com/media/sets/9856-1.jpg,Technic
9858,Assortment of Beams,1992,https://cdn.rebrickable.com/media/sets/9858-1.jpg,Technic
9859,Technic Motor 4.5 Volt,1992,https://cdn.rebrickable.com/media/sets/9859-1.jpg,Technic
9860,Battery Box (4.5 Volt),1992,https://cdn.rebrickable.com/media/sets/9860-1.jpg,Technic
9861,Connecting Leads,1992,https://cdn.rebrickable.com/media/sets/9861-1.jpg,Technic
9862,Random Special Pieces,1992,https://cdn.rebrickable.com/media/sets/9862-1.jpg,Technic
9863,Weighted Brick Pack,1992,https://cdn.rebrickable.com/media/sets/9863-1.jpg,Technic
9867,Touch Sensor,1992,https://cdn.rebrickable.com/media/sets/9867-1.jpg,Technic
9868,Plugholders and Leads,1992,https://cdn.rebrickable.com/media/sets/9868-1.jpg,Technic
9870,Pneumatic Rubber Bands and Pneumatic Tubing,1992,https://cdn.rebrickable.com/media/sets/9870-1.jpg,Technic
9871,Yellow Beams,1992,https://cdn.rebrickable.com/media/sets/9871-1.jpg,Technic
9872,"Pneumatic Pump, Cylinder, Valves, Tubing",1992,https://cdn.rebrickable.com/media/sets/9872-1.jpg,Technic
9883,Motor - 9v,1995,https://cdn.rebrickable.com/media/sets/9883-1.jpg,Technic
9885,Sound Element - 9v,1995,https://cdn.rebrickable.com/media/sets/9885-1.jpg,Technic
9898,9-Volt Long Connecting Leads,1996,https://cdn.rebrickable.com/media/sets/9898-1.jpg,Technic
9899,Hubs and Tires,1999,https://cdn.rebrickable.com/media/sets/9899-1.jpg,Technic
9900,Small Gear Wheels,1999,https://cdn.rebrickable.com/media/sets/9900-1.jpg,Technic
991327,12-Tooth Black Double Conical Wheels (Pack of 25),2007,https://cdn.rebrickable.com/media/sets/991327-1.jpg,Technic
991328,36-Tooth Double Conical Wheels (Pack of 25),2007,https://cdn.rebrickable.com/media/sets/991328-1.jpg,Technic
991329,7-Stud Axles (Pack of 50),2007,https://cdn.rebrickable.com/media/sets/991329-1.jpg,Technic
991330,New Turntables (Pack of 2),2007,https://cdn.rebrickable.com/media/sets/991330-1.jpg,Technic
991332,Technic Triangle (Pack of 25),2007,https://cdn.rebrickable.com/media/sets/991332-1.jpg,Technic
991333,Cam Wheel (Pack of 25),2007,https://cdn.rebrickable.com/media/sets/991333-1.jpg,Technic
991336,2-Stud Axles with Grooves (Pack of 100),2007,https://cdn.rebrickable.com/media/sets/991336-1.jpg,Technic
991337,Connector Peg with Axle (Pack of 100),2007,https://cdn.rebrickable.com/media/sets/991337-1.jpg,Technic
991369,Tracks and Sprockets Pack,2008,https://cdn.rebrickable.com/media/sets/991369-1.jpg,Technic
991402,Studless Technic Beams,2008,https://cdn.rebrickable.com/media/sets/991402-1.jpg,Technic
991403,Technic Angle Beams,2008,https://cdn.rebrickable.com/media/sets/991403-1.jpg,Technic
991404,Technic Beams with Snaps,2008,https://cdn.rebrickable.com/media/sets/991404-1.jpg,Technic
991405,Technic Crossblocks,2008,https://cdn.rebrickable.com/media/sets/991405-1.jpg,Technic
991426,Black Plates - Large Package,2009,https://cdn.rebrickable.com/media/sets/991426-1.jpg,Technic
991451,Tracks,2009,https://cdn.rebrickable.com/media/sets/991451-1.jpg,Technic
991452,Sprockets,2009,https://cdn.rebrickable.com/media/sets/991452-1.jpg,Technic
991751,MINDSTORMS Energy Parts Pack,2012,https://cdn.rebrickable.com/media/sets/991751-1.jpg,Technic
9918,Gear Block Yellow,1999,https://cdn.rebrickable.com/media/sets/9918-1.jpg,Technic
9927,Beams (red),1999,https://cdn.rebrickable.com/media/sets/9927-1.jpg,Technic
9928,Beams (blue),1999,https://cdn.rebrickable.com/media/sets/9928-1.jpg,Technic
9937,Small Chain Links,1998,https://cdn.rebrickable.com/media/sets/9937-1.jpg,Technic
9938,Conveyor Belt Links,1999,https://cdn.rebrickable.com/media/sets/9938-1.jpg,Technic
9939,Assorted Pulleys,1999,https://cdn.rebrickable.com/media/sets/9939-1.jpg,Technic
9941,Cams & Linkages,1998,https://cdn.rebrickable.com/media/sets/9941-1.jpg,Technic
9942,Connectors & Bushings,1998,https://cdn.rebrickable.com/media/sets/9942-1.jpg,Technic
9943,Axles and Extenders,1998,https://cdn.rebrickable.com/media/sets/9943-1.jpg,Technic
9945,Differentials,1998,https://cdn.rebrickable.com/media/sets/9945-1.jpg,Technic
9960,"Crane Hook, Cam, Propellor",1994,https://cdn.rebrickable.com/media/sets/9960-1.jpg,Technic
9961,White Belts,1994,https://cdn.rebrickable.com/media/sets/9961-1.jpg,Technic
9963,Axle Extenders and Bushings,1995,https://cdn.rebrickable.com/media/sets/9963-1.jpg,Technic
9964,Connector Pegs,1994,https://cdn.rebrickable.com/media/sets/9964-1.jpg,Technic
9965,Gears 8- and 10-Tooth,1994,https://cdn.rebrickable.com/media/sets/9965-1.jpg,Technic
9966,Large Gear Wheels,1994,https://cdn.rebrickable.com/media/sets/9966-1.jpg,Technic
9967,Differential and Bevel Gears,1994,https://cdn.rebrickable.com/media/sets/9967-1.jpg,Technic
9968,Pulley Wheels,1994,https://cdn.rebrickable.com/media/sets/9968-1.jpg,Technic
9969,Tires and Spoked Hubs,1994,https://cdn.rebrickable.com/media/sets/9969-1.jpg,Technic
9970,Axles - Short,1994,https://cdn.rebrickable.com/media/sets/9970-1.jpg,Technic
9971,Axles - Long,1994,https://cdn.rebrickable.com/media/sets/9971-1.jpg,Technic
45003,Soft Starter Set,2013,https://cdn.rebrickable.com/media/sets/45003-1.jpg,Soft Bricks
9020,Soft Starter Set,1998,https://cdn.rebrickable.com/media/sets/9020-1.jpg,Soft Bricks
9021,Medium Set of Soft Bricks,1999,https://cdn.rebrickable.com/media/sets/9021-1.jpg,Soft Bricks
9022,Extra Soft Bricks,1999,https://cdn.rebrickable.com/media/sets/9022-1.jpg,Soft Bricks
9023,Soft Brick Activity Set,2000,https://cdn.rebrickable.com/media/sets/9023-1.jpg,Soft Bricks
9024,Soft Imagination Set,2004,https://cdn.rebrickable.com/media/sets/9024-1.jpg,Soft Bricks
9320,Voyage into Space,2003,https://cdn.rebrickable.com/media/sets/9320-1.jpg,Space
9355,Space Set,1990,https://cdn.rebrickable.com/media/sets/9355-1.jpg,Space
1077,Supplementary Set,1976,https://cdn.rebrickable.com/media/sets/1077-1.jpg,Supplemental
2000457,SPIKE Prime Elements Set,2020,https://cdn.rebrickable.com/media/sets/2000457-1.jpg,Supplemental
45495,Small Sorting Top Trays,2023,https://cdn.rebrickable.com/media/sets/45495-1.jpg,Supplemental
45496,Medium Storage Bin (Yellow),2023,https://cdn.rebrickable.com/media/sets/45496-1.jpg,Supplemental
45497,Small Storage,2017,https://cdn.rebrickable.com/media/sets/45497-1.jpg,Supplemental
45498,Medium Storage Bin (Black),2017,https://cdn.rebrickable.com/media/sets/45498-1.jpg,Supplemental
45499,Sorting Top Tray,2017,https://cdn.rebrickable.com/media/sets/45499-1.jpg,Supplemental
9001,Medium Storage Bin (Blue),2007,https://cdn.rebrickable.com/media/sets/9001-2.jpg,Supplemental
9241,Wheels Set,2007,https://cdn.rebrickable.com/media/sets/9241-1.jpg,Supplemental
9243,Doors Windows and Roof Tiles,2002,https://cdn.rebrickable.com/media/sets/9243-1.jpg,Supplemental
9256,"Faces, Fences, Wheels and Windows",1991,https://cdn.rebrickable.com/media/sets/9256-1.jpg,Supplemental
9257,Pullback Motor,1992,https://cdn.rebrickable.com/media/sets/9257-1.jpg,Supplemental
9265,Roof Tiles,1998,https://cdn.rebrickable.com/media/sets/9265-1.jpg,Supplemental
9269,Wheels,1998,https://cdn.rebrickable.com/media/sets/9269-1.jpg,Supplemental
9274,Doors and Windows,1998,https://cdn.rebrickable.com/media/sets/9274-1.jpg,Supplemental
9279,Small Lego System Baseplates,2008,https://cdn.rebrickable.com/media/sets/9279-2.jpg,Supplemental
9286,Large Building Plates,1998,https://cdn.rebrickable.com/media/sets/9286-1.jpg,Supplemental
9286,Large Building Plates,2004,https://cdn.rebrickable.com/media/sets/9286-2.jpg,Supplemental
9384,Bricks,2010,https://cdn.rebrickable.com/media/sets/9384-1.jpg,Supplemental
9386,Doors Windows & Roof Tiles,2010,https://cdn.rebrickable.com/media/sets/9386-1.jpg,Supplemental
9387,Wheels Set,2011,https://cdn.rebrickable.com/media/sets/9387-1.jpg,Supplemental
9388,Small Building Plates,2012,https://cdn.rebrickable.com/media/sets/9388-1.jpg,Supplemental
9641,Pneumatics Add-on Set for Machines & Mechanisms,2008,https://cdn.rebrickable.com/media/sets/9641-1.jpg,Supplemental
9840,Storage Solution (6-Pack),2006,https://cdn.rebrickable.com/media/sets/9840-1.jpg,Supplemental
991268,Special Elements Pack,2009,https://cdn.rebrickable.com/media/sets/991268-1.jpg,Supplemental
991319,Medium Storage Bin (Gray),2008,https://cdn.rebrickable.com/media/sets/991319-1.jpg,Supplemental
9919,X-Large Storage Bin - 3 Pack,1997,https://cdn.rebrickable.com/media/sets/9919-1.jpg,Supplemental
9920,X-Large Storage Bin (Yellow),1990,https://cdn.rebrickable.com/media/sets/9920-1.jpg,Supplemental
9921,Large Storage Bin,1995,https://cdn.rebrickable.com/media/sets/9921-1.jpg,Supplemental
2000443,Workshop Kit Freewheeler,2015,https://cdn.rebrickable.com/media/sets/2000443-1.jpg,Technic
45601,Large Hub,2020,https://cdn.rebrickable.com/media/sets/45601-1.jpg,Technic
45602,Large Angular Motor,2020,https://cdn.rebrickable.com/media/sets/45602-1.jpg,Technic
45603,Medium Angular Motor,2020,https://cdn.rebrickable.com/media/sets/45603-1.jpg,Technic
45604,Distance Sensor,2020,https://cdn.rebrickable.com/media/sets/45604-1.jpg,Technic
45605,Color Sensor,2020,https://cdn.rebrickable.com/media/sets/45605-1.jpg,Technic
45606,Force Sensor,2020,https://cdn.rebrickable.com/media/sets/45606-1.jpg,Technic
45607,Small Angular Motor,2021,https://cdn.rebrickable.com/media/sets/45607-1.jpg,Technic
45608,3×3 Color Light Matrix,2021,https://cdn.rebrickable.com/media/sets/45608-1.jpg,Technic
45609,Small Hub,2021,https://cdn.rebrickable.com/media/sets/45609-1.jpg,Technic
45610,Large Hub Battery,2020,https://cdn.rebrickable.com/media/sets/45610-1.jpg,Technic
45611,Micro USB Connector Cable,2020,https://cdn.rebrickable.com/media/sets/45611-1.jpg,Technic
45612,Small Hub Battery,2021,https://cdn.rebrickable.com/media/sets/45612-1.jpg,Technic
5003466,Simple Machines with Teacher's Guide,2014,https://cdn.rebrickable.com/media/sets/5003466-1.jpg,Technic
5003476,Homeschool Simple and Motorized Mechanisms Renewable Energy Bundle,2014,https://cdn.rebrickable.com/media/sets/5003476-1.jpg,Technic
5003477,Homeschool Simple and Motorized Mechanisms Pneumatics Bundle,2016,https://cdn.rebrickable.com/media/sets/5003477-1.jpg,Technic
9380,Lego Technic Racers,1998,https://cdn.rebrickable.com/media/sets/9380-1.jpg,Technic
951,Lego TC logo Starter Pack,1988,https://cdn.rebrickable.com/media/sets/951-2.jpg,Technic
9604,Technic and Pneumatic Elements,1992,https://cdn.rebrickable.com/media/sets/9604-1.jpg,Technic
9607,Technology Activity Set,1994,https://cdn.rebrickable.com/media/sets/9607-1.jpg,Technic
9608,Teacher's Guide for Technology Group Activity Set,1994,https://cdn.rebrickable.com/media/sets/9608-1.jpg,Technic
9610,Gear Set,1993,https://cdn.rebrickable.com/media/sets/9610-1.jpg,Technic
9612,Lever Set,1993,https://cdn.rebrickable.com/media/sets/9612-1.jpg,Technic
